"Parent.Tree.Number","Vegetation.Code","Parent.Tree.Reg.Status.Code","Local.Number","Active.Ind","Tested.Ind","Breeding.Program.Ind","Selection.Date","BC.Source.Ind","Client.Number","Client.Locn.Code","Natural.Selection.Type.Code","Geographic.Location","Latitude.Degrees","Latitude.Minutes","Latitude.Seconds","Longitude.Degrees","Longitude.Minutes","Longitude.Seconds","Seed.Plan.Zone.Code","Elevation","Selection.Age","BGC.Zone.Code","BGC.Subzone.Code","BGC.Variant","Breeding.Selection.Type.Code","Female.Parent.Parent.Tree.Number","Male.Parent.Parent.Tree.Number","Parent.Tree.Comment","Latitude","Longitude"
4522,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","LARCH HILLS",50,42,0,119,12,0,"SA",960,21,"IDF","mw",1,"FS",1769,NA,"The PT No 4522 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1769 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.7,-119.2
4523,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","E.CANOE C",50,41,0,119,11,0,"SA",925,21,"IDF","mw",1,"FS",1149,NA,"The PT No 4523 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1149 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.6833333333333,-119.183333333333
4524,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","CHAMPION LAKES PGTIS",53,46,0,122,44,0,"WK",625,21,"SBS","dw",3,"FS",422,NA,"The PT No 4524 above is a favourably valued Forward Selection harvested from East Barrier (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No FX42_2 WHICH  is a full sib cross from a provenance cross at PGTIS [PROV_42] Champion Lakes. The geographic information is from PGTIS where the breeding took place and the Female Parent tree # is only a shortened version of the full sib cross as SPAR does not allow for non-numeric values for Parent tree numbers.",53.7666666666667,-122.733333333333
4525,"PLI","APP","","Y","Y","Y","2006-04-03","Y",103247,0,"PT","INONOAKLIN RIV PGTIS",53,46,0,122,44,0,"WK",625,21,"SBS","dw",3,"FS",571,NA,"The PT No 4525 above is a favourably valued Forward Selection harvested from East BarrierE (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No FX57_1 which  is a full sib cross from a provenance cross at PGTIS [PROV_57] Inonoaklin. The geographic information is from PGTIS where the breeding took place and the Female Parent tree # is only a shortened version of the full sib cross as SPAR does not allow for non-numeric values for Parent tree numbers.",53.7666666666667,-122.733333333333
4526,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","RUMBALL C",50,40,0,119,18,0,"SA",900,21,"IDF","mw",1,"FS",844,NA,"The PT No 4526 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 844 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.6666666666667,-119.3
4527,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","MT IDA",50,40,0,119,16,0,"SA",850,21,"IDF","mw",2,"FS",1780,NA,"The PT No 4527 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1780 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.6666666666667,-119.266666666667
4528,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","WENTWORTH CREEK",50,49,0,120,18,0,"TOD",1075,21,"MS","dm",3,"FS",1602,NA,"The PT No 4528 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1602 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.8166666666667,-120.3
4529,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","SKIM NURS",50,46,0,119,28,0,"SA",650,21,"ICH","mw",3,"FS",1017,NA,"The PT No 4529 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1017 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.7666666666667,-119.466666666667
4530,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","MARL C",51,22,0,117,13,0,"BSH",925,21,"ICH","mw",1,"FS",1666,NA,"The PT No 4530 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1666 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",51.3666666666667,-117.216666666667
4531,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","MT IDA",50,40,0,119,16,0,"SA",850,21,"IDF","mw",2,"FS",1780,NA,"The PT No 4531 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1780 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.6666666666667,-119.266666666667
4532,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","MT IDA",50,40,0,119,17,0,"SA",750,20,"IDF","mw",1,"FS",1789,NA,"The PT No 4532 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1789 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.6666666666667,-119.283333333333
4533,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","MT IDA",50,40,0,119,18,0,"SA",600,20,"IDF","mw",1,"FS",1783,NA,"The PT No 4533 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1783 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.6666666666667,-119.3
4534,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","BUGCAMP CREEK",51,9,0,119,33,0,"SA",580,21,"ICH","mw",3,"FS",1441,NA,"The PT No 4534above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1441 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",51.15,-119.55
4535,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","BUGABOO CK",50,53,0,116,28,0,"EK",1010,20,"IDF","dk",5,"FS",561,NA,"The PT No 4535 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 561 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.8833333333333,-116.466666666667
4536,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","SETTLERS RD",50,35,0,115,47,0,"EK",1075,20,"MS","dk",2,"FS",1689,NA,"The PT No 4536 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1689 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.5833333333333,-115.783333333333
4537,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","MT IDA",50,40,0,119,16,0,"SA",850,20,"ICH","mw",2,"FS",1781,NA,"The PT No 4537 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1781 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.6666666666667,-119.266666666667
4538,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","MCINTOSH LAKE",52,11,0,121,30,0,"CT",1000,20,"SBPS","mk",NA,"FS",697,NA,"The PT No 4538 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 697 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",52.1833333333333,-121.5
4539,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","MT IDA",50,40,0,119,18,0,"SA",600,20,"IDF","mw",1,"FS",1783,NA,"The PT No 4539 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1783 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.6666666666667,-119.3
4540,"PLI","APP","","Y","Y","Y","2007-03-23","Y",103247,0,"PT","BUGCAMP CREEK",51,9,0,119,32,0,"SA",670,20,"ICH","mw",3,"FS",1442,NA,"The PT No 4540 above is a favourably valued Forward Selection harvested from East Barrierre (Local Test EP0770.20.12) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1442 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",51.15,-119.533333333333
4541,"PLI","APP","","Y","Y","Y","2007-03-13","Y",103247,0,"PT","RUMBALL C",50,38,0,119,18,0,"SA",1290,21,"ICH","mw",2,"FS",845,NA,"The PT No 4541 above is a favourably valued Forward Selection harvested from Bisson Lake (Local Test EP0770.20.11) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 845 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.6333333333333,-119.3
4542,"PLI","APP","","Y","Y","Y","2007-03-13","Y",103247,0,"PT","CARTWRIGHT LAKE",50,49,0,116,25,0,"EK",1150,21,"MS","dk",2,"FS",1716,NA,"The PT No 4542 above is a favourably valued Forward Selection harvested from Bisson Lake (Local Test EP0770.20.11) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1716 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.8166666666667,-116.416666666667
4543,"PLI","APP","","Y","Y","Y","2007-03-13","Y",103247,0,"PT","MISSION CREEK",49,55,0,119,4,0,"SA",1290,20,"IDF","mw",1,"FS",871,NA,"The PT No 4543 above is a favourably valued Forward Selection harvested from Bisson Lake (Local Test EP0770.20.11) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 871 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",49.9166666666667,-119.066666666667
4544,"PLI","APP","","Y","Y","Y","2007-03-13","Y",103247,0,"PT","CORNING C",50,57,0,119,31,0,"SA",1020,20,"ICH","mk",2,"FS",1450,NA,"The PT No 4544 above is a favourably valued Forward Selection harvested from Bisson Lake (Local Test EP0770.20.11) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1450 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.95,-119.516666666667
4545,"PLI","APP","","Y","Y","Y","2007-03-13","Y",103247,0,"PT","SETTLERS RD",50,27,0,115,38,0,"EK",1075,20,"MS","dk",2,"FS",1694,NA,"The PT No 4545 above is a favourably valued Forward Selection harvested from Bisson Lake (Local Test EP0770.20.11) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1694 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.45,-115.633333333333
4546,"PLI","APP","","Y","Y","Y","2007-03-13","Y",103247,0,"PT","SETTLERS RD",50,35,0,115,47,0,"EK",1075,20,"MS","dk",2,"FS",1689,NA,"The PT No 4546 above is a favourably valued Forward Selection harvested from Bisson Lake (Local Test EP0770.20.11) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1689 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.5833333333333,-115.783333333333
4547,"PLI","APP","","Y","Y","Y","2007-03-13","Y",103247,0,"PT","SPILLMCHEEN",51,2,0,116,41,0,"EK",1350,20,"MS","dk",2,"FS",545,NA,"The PT No 4547 above is a favourably valued Forward Selection harvested from Bisson Lake (Local Test EP0770.20.11) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 545 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",51.0333333333333,-116.683333333333
4548,"PLI","APP","","Y","Y","Y","2007-03-13","Y",103247,0,"PT","LEONIE RD",50,15,0,120,3,0,"SA",1150,20,"IDF","dk",1,"FS",1192,NA,"The PT No 4548 above is a favourably valued Forward Selection harvested from Bisson Lake (Local Test EP0770.20.11) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1192 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.25,-120.05
4549,"PLI","APP","","Y","Y","Y","2007-03-13","Y",103247,0,"PT","SILVER STAR MTN",50,20,0,119,7,0,"TOD",1125,20,"IDF","mw",1,"FS",865,NA,"The PT No 4549 above is a favourably valued Forward Selection harvested from Bisson Lake (Local Test EP0770.20.11) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 865 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.3333333333333,-119.116666666667
4550,"PLI","APP","","Y","Y","Y","2007-03-13","Y",103247,0,"PT","BUGABOO CK",50,53,0,116,28,0,"EK",1010,20,"IDF","dk",5,"FS",561,NA,"The PT No 4550 above is a favourably valued Forward Selection harvested from Bisson Lake (Local Test EP0770.20.11) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 561 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined as being part of a Breeding Program.",50.8833333333333,-116.466666666667
4662,"PLI","APP","","Y","Y","Y","2003-04-08","Y",103247,0,"PT","COMMUNITY LAKE",50,54,0,120,4,0,"TOD",1415,18,"MS","dm",3,"BS",1218,NA,"The Parent Tree No. to be registered above 4362: is a Forward Selection. All of the information tallied below on this screen refers to the maternal source (Mat.Link): Parent tree No.: 1218.",50.9,-120.066666666667
4700,"PLI","APP","","Y","Y","Y","2008-04-15","Y",103247,0,"PT","49 18	117 56	CHAM/N GRN LK",49,18,0,117,56,0,"WK",1200,23,"ICH","mw",2,"FS",1648,NA,"The PT No 4700 above is a favourably valued Forward Selectioin harvested from Bisson Lake (Local test EP0770.20.11) for Seed Prodution purposes. The information below on this screen refers to the maternal source (Mat Link): PT 1648 which is part of the initial test population in multi-genertional breeding.",49.3,-117.933333333333
4701,"PLI","APP","","Y","Y","Y","2008-04-15","Y",103247,0,"PT","DARLINGTON RD",50,19,0,120,30,0,"TOA",1510,23,"IDF","dk",1,"FS",1186,NA,"The PT No 4701 above is a favourably valued Forward Selectioin harvested from Bisson Lake (Local test EP0770.20.11) for Seed Prodution purposes. The information below on this screen refers to the maternal source (Mat Link): PT 1186 which is part of the initial test population in multi-genertional breeding.",50.3166666666667,-120.5
4702,"PLI","APP","","Y","Y","Y","2004-04-15","Y",103247,0,"PT","FLY HILLS",50,45,0,119,29,0,"TOD",1158,23,"ICH","mw",3,"FS",783,NA,"The PT No 4702 above is a favourably valued Forward Selectioin harvested from Bisson Lake (Local test EP0770.20.11) for Seed Prodution purposes. The information below on this screen refers to the maternal source (Mat Link): PT 783 which is part of the initial test population in multi-genertional breeding.",50.75,-119.483333333333
4703,"PLI","APP","","Y","Y","Y","2008-04-15","Y",103247,0,"PT","4 MI CR",50,6,0,118,52,0,"SA",1200,23,"MS","dm",1,"FS",1130,NA,"The PT No 4703 above is a favourably valued Forward Selectioin harvested from Bisson Lake (Local test EP0770.20.11) for Seed Prodution purposes. The information below on this screen refers to the maternal source (Mat Link): PT 1130 which is part of the initial test population in multi-genertional breeding.",50.1,-118.866666666667
4704,"PLI","APP","","Y","Y","Y","2008-04-15","Y",103247,0,"PT","BOUNDARY LK",51,45,0,121,31,0,"SA",1140,23,"ICH","dw",3,"FS",1317,NA,"The PT No 4704 above is a favourably valued Forward Selectioin harvested from Bisson Lake (Local test EP0770.20.11) for Seed Prodution purposes. The information below on this screen refers to the maternal source (Mat Link): PT 1317 which is part of the initial test population in multi-genertional breeding.",51.75,-121.516666666667
4705,"PLI","APP","","Y","Y","Y","2008-04-15","Y",103247,0,"PT","CARTWRIGHT LK",50,49,0,116,25,0,"EK",1150,23,"MS","dk",2,"FS",1716,NA,"The PT No 4705 above is a favourably valued Forward Selectioin harvested from Bisson Lake (Local test EP0770.20.11) for Seed Prodution purposes. The information below on this screen refers to the maternal source (Mat Link): PT 1716 which is part of the initial test population in multi-genertional breeding.",50.8166666666667,-116.416666666667
4706,"PLI","APP","","Y","Y","Y","2008-04-15","Y",103247,0,"PT","SETTLERS RD",50,27,0,115,38,0,"EK",1075,23,"MS","dk",2,"FS",1692,NA,"The PT No 4706 above is a favourably valued Forward Selectioin harvested from Bisson Lake (Local test EP0770.20.11) for Seed Prodution purposes. The information below on this screen refers to the maternal source (Mat Link): PT 1692 which is part of the initial test population in multi-genertional breeding.",50.45,-115.633333333333
4707,"PLI","APP","","Y","Y","Y","2008-04-15","Y",103247,0,"PT","50 59	WENTWORTH CR",50,59,0,120,18,0,"TOD",1075,23,"MS","dm",3,"FS",1602,NA,"The PT No 4707above is a favourably valued Forward Selectioin harvested from Bisson Lake (Local test EP0770.20.11) for Seed Prodution purposes. The information below on this screen refers to the maternal source (Mat Link): PT 1602 which is part of the initial test population in multi-genertional breeding.",50.9833333333333,-120.3
4708,"PLI","APP","","Y","Y","Y","2008-04-15","Y",103247,0,"PT","CORNING CR",50,57,0,119,33,0,"SA",1220,23,"ICH","mk",2,"FS",1169,NA,"The PT No 4708 above is a favourably valued Forward Selectioin harvested from Bisson Lake (Local test EP0770.20.11) for Seed Prodution purposes. The information below on this screen refers to the maternal source (Mat Link): PT 1169 which is part of the initial test population in multi-genertional breeding.",50.95,-119.55
